Wall time,Step,Value
1767618841.870772,144672,11.996916770935059
1767618842.3387594,144768,12.000222206115723
1767618842.7934234,144864,12.00706672668457
1767618843.2707355,144960,12.010383605957031
1767618845.1827726,145056,12.01191234588623
1767618845.6556609,145152,12.011405944824219
1767618846.085643,145248,12.014562606811523
1767618846.5274384,145344,12.023996353149414
1767618847.798022,145632,12.033681869506836
1767618848.6520727,145824,12.043570518493652
1767618850.7787395,146304,12.100569725036621
1767618851.2198725,146400,12.107747077941895
1767618851.6528494,146496,12.107945442199707
1767618852.4805324,146688,12.108344078063965
1767618855.709056,147360,12.105195045471191
1767618856.617207,147552,12.10310173034668
1767618858.9444835,148032,12.101106643676758
1767618859.422514,148128,12.098491668701172
1767618861.3452344,148512,12.083662986755371
1767618862.2333136,148704,12.074384689331055
1767618862.6534207,148800,12.068703651428223
1767618863.5709236,148992,12.060458183288574
1767618864.0448833,149088,12.057268142700195
1767618864.9020858,149280,12.04792594909668
1767618865.3518045,149376,12.043715476989746
1767618868.3370495,149952,12.054136276245117
1767618870.1950097,150048,12.052815437316895
1767618870.6535192,150144,12.051965713500977
1767618872.8833299,150624,12.057644844055176
1767618873.3053293,150720,12.061469078063965
1767618877.1593337,151584,12.056161880493164
1767618877.6348112,151680,12.059429168701172
1767618878.946421,151968,12.062824249267578
1767618879.3919394,152064,12.048388481140137
1767618879.835152,152160,12.046426773071289
1767618880.7440789,152352,12.018485069274902
1767618881.6544826,152544,11.990217208862305
1767618882.532673,152736,11.965858459472656
1767618883.858027,153024,11.916681289672852
1767618884.281057,153120,11.901379585266113
1767618885.1436524,153312,11.87209415435791
1767618885.5744326,153408,11.859898567199707
1767618886.4623184,153600,11.8336763381958
1767618887.3650768,153792,11.816195487976074
1767618887.7927756,153888,11.816873550415039
1767618888.7278516,154080,11.812495231628418
1767618889.2023218,154176,11.799741744995117
1767618891.1747699,154560,11.810267448425293
1767618891.6234028,154656,11.824054718017578
1767618892.577869,154848,11.856770515441895
1767618893.0526934,154944,11.871134757995605
1767618894.9235992,155040,11.885599136352539
1767618895.4192803,155136,11.902643203735352
1767618896.8137703,155424,11.95104694366455
1767618897.2404249,155520,11.966009140014648
1767618897.6862745,155616,11.980242729187012
1767618899.5658925,156000,12.032726287841797
1767618900.5640416,156192,12.063851356506348
1767618901.0082302,156288,12.076460838317871
1767618901.4596758,156384,12.091375350952148
1767618902.3429577,156576,12.112749099731445
1767618903.3346858,156768,12.125001907348633
1767618904.2077532,156960,12.129833221435547
1767618905.074474,157152,12.132797241210938
1767618905.5325623,157248,12.1342191696167
1767618905.9977188,157344,12.137362480163574
1767618906.9129763,157536,12.139063835144043
1767618907.365538,157632,12.141377449035645
1767618907.8228078,157728,12.144570350646973
1767618908.281365,157824,12.147453308105469
1767618908.7293968,157920,12.147955894470215
1767618909.1463218,158016,12.148286819458008
1767618910.0319655,158208,12.161145210266113
1767618910.4864302,158304,12.168563842773438
1767618911.80276,158592,12.172261238098145
1767618912.2538612,158688,12.175244331359863
1767618913.1118007,158880,12.177489280700684
1767618913.5975761,158976,12.18017578125
1767618914.916375,159264,12.183513641357422
1767618915.3261335,159360,12.186905860900879
1767618915.748678,159456,12.186993598937988
1767618916.1925194,159552,12.188934326171875
1767618917.561625,159840,12.187599182128906
1767618921.6726131,160224,12.188026428222656
1767618922.5918808,160416,12.191997528076172
1767618923.042798,160512,12.190539360046387
1767618923.5272548,160608,12.188868522644043
1767618925.0104656,160896,12.186860084533691
1767618925.4365456,160992,12.189478874206543
1767618926.4382238,161184,12.186714172363281
1767618928.1485367,161568,12.187820434570312
1767618928.583483,161664,12.18695068359375
1767618928.997894,161760,12.186572074890137
1767618929.4461188,161856,12.187603950500488
1767618930.3359475,162048,12.184385299682617
1767618932.2333872,162432,12.189148902893066
1767618932.7073119,162528,12.186604499816895
1767618933.4413526,162720,12.187764167785645
1767618933.7936373,162816,12.189099311828613
1767618934.1407313,162912,12.18830394744873
1767618934.4791796,163008,12.18902587890625
1767618935.1852372,163200,12.190591812133789
1767618936.2371354,163488,12.192646026611328
1767618936.5789886,163584,12.192524909973145
1767618936.9218938,163680,12.191884994506836
1767618937.2633646,163776,12.191529273986816
1767618937.609807,163872,12.189286231994629
1767618938.6571858,164160,12.185857772827148
1767618939.0174527,164256,12.184080123901367
1767618940.7375681,164736,12.184556007385254
1767618941.414392,164928,12.182147026062012
1767618942.8715851,165024,12.18342113494873
1767618943.220994,165120,12.183172225952148
1767618944.566732,165504,12.180038452148438
1767618945.5929158,165792,12.17885684967041
1767618946.2760973,165984,12.17932415008545
1767618947.3293836,166272,12.176521301269531
1767618947.6738102,166368,12.176127433776855
1767618948.0406423,166464,12.17548656463623
1767618948.4075131,166560,12.17644214630127
1767618948.77003,166656,12.174589157104492
1767618949.4989436,166848,12.172676086425781
1767618949.8481386,166944,12.171707153320312
1767618950.2174156,167040,12.16996955871582
1767618951.323512,167328,12.171252250671387
1767618951.6887634,167424,12.170719146728516
1767618952.422531,167616,12.172178268432617
1767618952.8003001,167712,12.171615600585938
1767618953.1603057,167808,12.171765327453613
1767618954.2205982,168096,12.171600341796875
1767618954.896835,168288,12.166363716125488
1767618955.2343152,168384,12.16486930847168
1767618955.5774682,168480,12.1650972366333
1767618955.9137163,168576,12.165679931640625
1767618958.361588,169248,12.172441482543945
1767618958.7149227,169344,12.172201156616211
1767618959.8439472,169632,12.172245025634766
1767618963.3527715,170112,12.1718168258667
1767618965.139719,170496,12.170317649841309
1767618966.0069485,170688,12.17817497253418
1767618967.7265263,171072,12.179442405700684
1767618968.1583693,171168,12.178898811340332
1767618969.014047,171360,12.179082870483398
1767618970.7369323,171744,12.18333911895752
1767618971.1764393,171840,12.184455871582031
1767618971.6263664,171936,12.184906959533691
1767618972.4545684,172128,12.183571815490723
1767618972.8104863,172224,12.182343482971191
1767618973.1632845,172320,12.184810638427734
1767618974.8692021,172704,12.191011428833008
1767618975.7870982,172896,12.193235397338867
1767618976.6974201,173088,12.190821647644043
1767618977.5729866,173280,12.190467834472656
1767618977.9924214,173376,12.192831039428711
1767618978.8499837,173568,12.192089080810547
1767618980.5110664,173952,12.191312789916992
1767618981.2553077,174144,12.19278621673584
1767618981.6710098,174240,12.193292617797852
1767618982.991098,174528,12.196331977844238
1767618984.2612834,174816,12.196438789367676
1767618987.3020062,175200,12.196511268615723
1767618988.1716874,175392,12.195779800415039
1767618988.601184,175488,12.19591999053955
1767618989.876118,175776,12.193151473999023
1767618991.6227381,176160,12.1638765335083
1767618992.0484033,176256,12.162374496459961
1767618992.4613037,176352,12.159276008605957
1767618994.1541476,176736,12.144377708435059
1767618994.5574603,176832,12.142291069030762
1767618994.9679668,176928,12.137985229492188
1767618995.796044,177120,12.129096031188965
1767618996.2067752,177216,12.12289047241211
1767618996.6153488,177312,12.117016792297363
1767618997.4253702,177504,12.10314655303955
1767618997.8283503,177600,12.096095085144043
1767618999.0642424,177888,12.073113441467285
1767618999.485301,177984,12.064732551574707
1767619000.3339536,178176,12.05152416229248
1767619001.2056093,178368,12.048774719238281
1767619001.6223512,178464,12.048711776733398
1767619002.0488012,178560,12.052563667297363
1767619005.0983117,179232,12.016913414001465
1767619005.524624,179328,12.011754035949707
1767619005.9475906,179424,12.009961128234863
1767619006.3653796,179520,12.008258819580078
1767619010.542119,180096,12.012436866760254
1767619010.9337978,180192,12.01620864868164
1767619011.3758247,180288,12.024078369140625
1767619011.8084536,180384,12.026142120361328
1767619012.2410636,180480,12.030749320983887
1767619013.1308444,180672,12.036123275756836
1767619014.324953,180960,12.045798301696777
1767619015.635743,181248,12.062193870544434
1767619017.2616658,181632,12.074049949645996
1767619017.662872,181728,12.080400466918945
1767619018.0671885,181824,12.083295822143555
1767619018.473157,181920,12.086538314819336
1767619019.6892486,182208,12.091023445129395
1767619020.1012673,182304,12.096174240112305
1767619021.7284458,182688,12.100285530090332
1767619022.9935486,182976,12.109034538269043
1767619023.423681,183072,12.108750343322754
1767619024.692179,183360,12.1033296585083
1767619025.1182697,183456,12.107307434082031
1767619025.5353487,183552,12.106724739074707
1767619025.9625647,183648,12.106868743896484
1767619026.400264,183744,12.105944633483887
1767619027.7480137,184032,12.117890357971191
1767619028.2014587,184128,12.119989395141602
1767619028.6513636,184224,12.124066352844238
1767619029.1066182,184320,12.129042625427246
1767619030.9123151,184704,12.149009704589844
1767619031.3674078,184800,12.154412269592285
1767619031.8400326,184896,12.158169746398926
1767619034.4209394,185184,12.171944618225098
1767619035.2547166,185376,12.179672241210938
1767619035.6075447,185472,12.184148788452148
1767619036.0393324,185568,12.190958023071289
1767619036.909459,185760,12.206451416015625
1767619037.340743,185856,12.2100248336792
1767619037.7922761,185952,12.215697288513184
1767619038.6923733,186144,12.227310180664062
1767619039.1348705,186240,12.229281425476074
1767619041.0617294,186720,12.236403465270996
1767619041.7726889,186912,12.237268447875977
1767619042.1267297,187008,12.237080574035645
1767619042.8373458,187200,12.238022804260254
1767619043.909059,187488,12.237432479858398
1767619044.6090221,187680,12.239753723144531
1767619044.947712,187776,12.239312171936035
1767619045.3115015,187872,12.241602897644043
1767619046.0221384,188064,12.243919372558594
1767619046.7301939,188256,12.244357109069824
1767619047.0782576,188352,12.243518829345703
1767619047.4443233,188448,12.244644165039062
1767619049.0806384,188832,12.245539665222168
1767619049.435949,188928,12.245830535888672
1767619050.1336932,189120,12.246030807495117
1767619050.8327355,189312,12.245706558227539
1767619052.5938857,189792,12.244830131530762
1767619055.1325312,190176,12.246027946472168
1767619055.4827337,190272,12.244736671447754
1767619055.8363836,190368,12.2451171875
1767619056.197152,190464,12.243046760559082
1767619060.346369,191616,12.23355484008789
1767619061.0072792,191808,12.231565475463867
1767619061.6813674,192000,12.22337532043457
1767619062.3611097,192192,12.22397232055664
1767619062.6938045,192288,12.223404884338379
1767619063.0336955,192384,12.221622467041016
1767619063.3706317,192480,12.21927261352539
1767619063.7040777,192576,12.218749046325684
1767619064.056475,192672,12.217693328857422
1767619064.394748,192768,12.217459678649902
1767619064.755501,192864,12.217145919799805
1767619065.0940924,192960,12.216012954711914
1767619065.438241,193056,12.215753555297852
1767619065.7749152,193152,12.215738296508789
1767619066.4639604,193344,12.216805458068848
1767619066.8027706,193440,12.215719223022461
1767619067.1437547,193536,12.214217185974121
1767619067.8211775,193728,12.2117919921875
1767619068.522933,193920,12.215719223022461
1767619069.5388467,194208,12.221023559570312
1767619070.5612662,194496,12.227042198181152
1767619071.2525837,194688,12.226387023925781
1767619071.5895946,194784,12.228262901306152
1767619072.2818081,194976,12.227554321289062
1767619074.4773998,195264,12.212606430053711
1767619075.1610928,195456,12.19791030883789
1767619075.501793,195552,12.193429946899414
1767619076.1865041,195744,12.185420036315918
1767619076.8775253,195936,12.175058364868164
1767619077.214697,196032,12.16623306274414
1767619077.5597494,196128,12.155034065246582
1767619078.289389,196320,12.13356876373291
1767619078.6413028,196416,12.123958587646484
1767619079.7053714,196704,12.09222412109375
1767619080.4171257,196896,12.070100784301758
1767619080.770656,196992,12.058320045471191
1767619083.6038167,197760,12.002696990966797
1767619083.9678369,197856,12.001734733581543
1767619084.6863668,198048,11.987712860107422
1767619085.041379,198144,11.981915473937988
1767619086.4621704,198528,11.979264259338379
1767619088.2220335,199008,11.989243507385254
1767619088.576705,199104,11.991815567016602
1767619088.9431303,199200,11.99162769317627
1767619089.2929866,199296,11.995779991149902
1767619089.6457403,199392,12.002361297607422
1767619090.0130975,199488,12.006155014038086
1767619090.694971,199680,12.009397506713867
1767619091.391837,199872,12.012475967407227
1767619091.7337327,199968,12.015782356262207
